bit_position,zeros_count,ones_count,majority,stability
52120,0,40,1,1.0
52121,0,40,1,1.0
52122,40,0,0,1.0
52123,40,0,0,1.0
52124,37,3,0,0.925
52125,3,37,1,0.925
52126,0,40,1,1.0
52127,40,0,0,1.0
52128,38,2,0,0.95
52129,0,40,1,1.0
52130,40,0,0,1.0
52131,37,3,0,0.925
52132,39,1,0,0.975
52133,40,0,0,1.0
52134,40,0,0,1.0
52135,40,0,0,1.0
52136,40,0,0,1.0
52137,40,0,0,1.0
52138,40,0,0,1.0
52139,40,0,0,1.0
52140,1,39,1,0.975
52141,3,37,1,0.925
52142,39,1,0,0.975
52143,0,40,1,1.0
52144,16,24,1,0.6
52145,0,40,1,1.0
52146,39,1,0,0.975
52147,13,27,1,0.675
52148,40,0,0,1.0
52149,9,31,1,0.775
52150,40,0,0,1.0
52151,40,0,0,1.0
52152,2,38,1,0.95
52153,40,0,0,1.0
52154,0,40,1,1.0
52155,37,3,0,0.925
52156,0,40,1,1.0
52157,0,40,1,1.0
52158,12,28,1,0.7
52159,1,39,1,0.975
52160,0,40,1,1.0
52161,40,0,0,1.0
52162,0,40,1,1.0
52163,0,40,1,1.0
52164,40,0,0,1.0
52165,1,39,1,0.975
52166,40,0,0,1.0
52167,1,39,1,0.975
52168,40,0,0,1.0
52169,13,27,1,0.675
52170,30,10,0,0.75
52171,2,38,1,0.95
52172,40,0,0,1.0
52173,0,40,1,1.0
52174,39,1,0,0.975
52175,1,39,1,0.975
52176,1,39,1,0.975
52177,40,0,0,1.0
52178,11,29,1,0.725
52179,0,40,1,1.0
52180,40,0,0,1.0
52181,0,40,1,1.0
52182,0,40,1,1.0
52183,40,0,0,1.0
52184,40,0,0,1.0
52185,40,0,0,1.0
52186,25,15,0,0.625
52187,0,40,1,1.0
52188,40,0,0,1.0
52189,40,0,0,1.0
52190,27,13,0,0.675
52191,0,40,1,1.0
52192,40,0,0,1.0
52193,0,40,1,1.0
52194,0,40,1,1.0
52195,0,40,1,1.0
52196,40,0,0,1.0
52197,8,32,1,0.8
52198,40,0,0,1.0
52199,40,0,0,1.0
52200,40,0,0,1.0
52201,0,40,1,1.0
52202,0,40,1,1.0
52203,33,7,0,0.825
52204,26,14,0,0.65
52205,0,40,1,1.0
52206,40,0,0,1.0
52207,0,40,1,1.0
52208,0,40,1,1.0
52209,0,40,1,1.0
52210,0,40,1,1.0
52211,0,40,1,1.0
52212,0,40,1,1.0
52213,0,40,1,1.0
52214,40,0,0,1.0
52215,20,20,equal,0.5
52216,0,40,1,1.0
52217,40,0,0,1.0
52218,0,40,1,1.0
52219,0,40,1,1.0
52220,0,40,1,1.0
52221,40,0,0,1.0
52222,36,4,0,0.9
52223,0,40,1,1.0
52224,40,0,0,1.0
52225,0,40,1,1.0
52226,0,40,1,1.0
52227,0,40,1,1.0
52228,0,40,1,1.0
52229,40,0,0,1.0
52230,40,0,0,1.0
52231,0,40,1,1.0
52232,40,0,0,1.0
52233,0,40,1,1.0
52234,0,40,1,1.0
52235,7,33,1,0.825
52236,0,40,1,1.0
52237,0,40,1,1.0
52238,1,39,1,0.975
52239,40,0,0,1.0
52240,0,40,1,1.0
52241,40,0,0,1.0
52242,40,0,0,1.0
52243,0,40,1,1.0
52244,40,0,0,1.0
52245,39,1,0,0.975
52246,32,8,0,0.8
52247,0,40,1,1.0
52248,0,40,1,1.0
52249,40,0,0,1.0
52250,31,9,0,0.775
52251,0,40,1,1.0
52252,15,25,1,0.625
52253,20,20,equal,0.5
52254,40,0,0,1.0
52255,40,0,0,1.0
52256,0,40,1,1.0
52257,13,27,1,0.675
52258,39,1,0,0.975
52259,0,40,1,1.0
52260,1,39,1,0.975
52261,0,40,1,1.0
52262,40,0,0,1.0
52263,37,3,0,0.925
52264,0,40,1,1.0
52265,0,40,1,1.0
52266,0,40,1,1.0
52267,5,35,1,0.875
52268,39,1,0,0.975
52269,40,0,0,1.0
52270,0,40,1,1.0
52271,40,0,0,1.0
52272,40,0,0,1.0
52273,40,0,0,1.0
52274,0,40,1,1.0
52275,40,0,0,1.0
52276,40,0,0,1.0
52277,0,40,1,1.0
52278,38,2,0,0.95
52279,0,40,1,1.0
52280,0,40,1,1.0
52281,40,0,0,1.0
52282,1,39,1,0.975
52283,7,33,1,0.825
52284,2,38,1,0.95
52285,40,0,0,1.0
52286,12,28,1,0.7
52287,0,40,1,1.0
52288,2,38,1,0.95
52289,0,40,1,1.0
52290,40,0,0,1.0
52291,0,40,1,1.0
52292,40,0,0,1.0
52293,40,0,0,1.0
52294,39,1,0,0.975
52295,0,40,1,1.0
52296,39,1,0,0.975
52297,19,21,1,0.525
52298,40,0,0,1.0
52299,13,27,1,0.675
52300,39,1,0,0.975
52301,0,40,1,1.0
52302,1,39,1,0.975
52303,40,0,0,1.0
52304,0,40,1,1.0
52305,19,21,1,0.525
52306,40,0,0,1.0
52307,38,2,0,0.95
52308,1,39,1,0.975
52309,37,3,0,0.925
52310,32,8,0,0.8
52311,40,0,0,1.0
52312,0,40,1,1.0
52313,0,40,1,1.0
52314,39,1,0,0.975
52315,0,40,1,1.0
52316,0,40,1,1.0
52317,38,2,0,0.95
52318,3,37,1,0.925
52319,32,8,0,0.8
52320,0,40,1,1.0
52321,40,0,0,1.0
52322,38,2,0,0.95
52323,0,40,1,1.0
52324,40,0,0,1.0
52325,40,0,0,1.0
52326,2,38,1,0.95
52327,0,40,1,1.0
52328,0,40,1,1.0
52329,40,0,0,1.0
52330,40,0,0,1.0
52331,0,40,1,1.0
52332,0,40,1,1.0
52333,40,0,0,1.0
52334,0,40,1,1.0
52335,40,0,0,1.0
52336,13,27,1,0.675
52337,0,40,1,1.0
52338,39,1,0,0.975
52339,20,20,equal,0.5
52340,0,40,1,1.0
52341,0,40,1,1.0
52342,38,2,0,0.95
52343,40,0,0,1.0
52344,40,0,0,1.0
52345,35,5,0,0.875
52346,40,0,0,1.0
52347,40,0,0,1.0
52348,0,40,1,1.0
52349,0,40,1,1.0
52350,40,0,0,1.0
52351,0,40,1,1.0
52352,0,40,1,1.0
52353,40,0,0,1.0
52354,0,40,1,1.0
52355,8,32,1,0.8
52356,16,24,1,0.6
52357,40,0,0,1.0
52358,40,0,0,1.0
52359,40,0,0,1.0
52360,40,0,0,1.0
52361,0,40,1,1.0
52362,38,2,0,0.95
52363,39,1,0,0.975
52364,36,4,0,0.9
52365,40,0,0,1.0
52366,14,26,1,0.65
52367,0,40,1,1.0
52368,23,17,0,0.575
52369,0,40,1,1.0
52370,37,3,0,0.925
52371,40,0,0,1.0
52372,1,39,1,0.975
52373,39,1,0,0.975
52374,6,34,1,0.85
52375,39,1,0,0.975
52376,37,3,0,0.925
52377,1,39,1,0.975
52378,40,0,0,1.0
52379,0,40,1,1.0
52380,40,0,0,1.0
52381,40,0,0,1.0
52382,38,2,0,0.95
52383,40,0,0,1.0
52384,0,40,1,1.0
52385,0,40,1,1.0
52386,0,40,1,1.0
52387,40,0,0,1.0
52388,40,0,0,1.0
52389,1,39,1,0.975
52390,40,0,0,1.0
52391,40,0,0,1.0
52392,0,40,1,1.0
52393,40,0,0,1.0
52394,0,40,1,1.0
52395,0,40,1,1.0
52396,40,0,0,1.0
52397,5,35,1,0.875
52398,40,0,0,1.0
52399,28,12,0,0.7
52400,39,1,0,0.975
52401,40,0,0,1.0
52402,40,0,0,1.0
52403,0,40,1,1.0
52404,40,0,0,1.0
52405,0,40,1,1.0
52406,40,0,0,1.0
52407,40,0,0,1.0
52408,40,0,0,1.0
52409,0,40,1,1.0
52410,0,40,1,1.0
52411,0,40,1,1.0
52412,20,20,equal,0.5
52413,40,0,0,1.0
52414,39,1,0,0.975
52415,40,0,0,1.0
52416,4,36,1,0.9
52417,6,34,1,0.85
52418,0,40,1,1.0
52419,40,0,0,1.0
52420,0,40,1,1.0
52421,31,9,0,0.775
52422,40,0,0,1.0
52423,0,40,1,1.0
52424,0,40,1,1.0
52425,0,40,1,1.0
52426,40,0,0,1.0
52427,0,40,1,1.0
52428,40,0,0,1.0
52429,40,0,0,1.0
52430,0,40,1,1.0
52431,0,40,1,1.0
52432,40,0,0,1.0
52433,40,0,0,1.0
52434,16,24,1,0.6
52435,0,40,1,1.0
52436,40,0,0,1.0
52437,0,40,1,1.0
52438,0,40,1,1.0
52439,40,0,0,1.0
52440,40,0,0,1.0
52441,39,1,0,0.975
52442,0,40,1,1.0
52443,0,40,1,1.0
52444,40,0,0,1.0
52445,0,40,1,1.0
52446,0,40,1,1.0
52447,0,40,1,1.0
52448,40,0,0,1.0
52449,40,0,0,1.0
52450,1,39,1,0.975
52451,0,40,1,1.0
52452,40,0,0,1.0
52453,40,0,0,1.0
52454,9,31,1,0.775
52455,40,0,0,1.0
52456,2,38,1,0.95
52457,32,8,0,0.8
52458,35,5,0,0.875
52459,18,22,1,0.55
52460,2,38,1,0.95
52461,0,40,1,1.0
52462,0,40,1,1.0
52463,0,40,1,1.0
52464,40,0,0,1.0
52465,40,0,0,1.0
52466,40,0,0,1.0
52467,0,40,1,1.0
52468,40,0,0,1.0
52469,40,0,0,1.0
52470,0,40,1,1.0
52471,38,2,0,0.95
52472,40,0,0,1.0
52473,40,0,0,1.0
52474,40,0,0,1.0
52475,40,0,0,1.0
52476,30,10,0,0.75
52477,40,0,0,1.0
52478,38,2,0,0.95
52479,2,38,1,0.95
52480,0,40,1,1.0
52481,40,0,0,1.0
52482,40,0,0,1.0
52483,40,0,0,1.0
52484,40,0,0,1.0
52485,40,0,0,1.0
52486,40,0,0,1.0
52487,40,0,0,1.0
52488,0,40,1,1.0
52489,40,0,0,1.0
52490,0,40,1,1.0
52491,40,0,0,1.0
52492,0,40,1,1.0
52493,0,40,1,1.0
52494,40,0,0,1.0
52495,40,0,0,1.0
52496,40,0,0,1.0
52497,40,0,0,1.0
52498,40,0,0,1.0
52499,0,40,1,1.0
52500,39,1,0,0.975
52501,40,0,0,1.0
52502,0,40,1,1.0
52503,0,40,1,1.0
52504,40,0,0,1.0
52505,40,0,0,1.0
52506,6,34,1,0.85
52507,0,40,1,1.0
52508,0,40,1,1.0
52509,40,0,0,1.0
52510,40,0,0,1.0
52511,0,40,1,1.0
52512,40,0,0,1.0
52513,0,40,1,1.0
52514,1,39,1,0.975
52515,0,40,1,1.0
52516,33,7,0,0.825
52517,40,0,0,1.0
52518,35,5,0,0.875
52519,36,4,0,0.9
52520,0,40,1,1.0
52521,40,0,0,1.0
52522,28,12,0,0.7
52523,38,2,0,0.95
52524,0,40,1,1.0
52525,8,32,1,0.8
52526,0,40,1,1.0
52527,0,40,1,1.0
52528,40,0,0,1.0
52529,40,0,0,1.0
52530,0,40,1,1.0
52531,0,40,1,1.0
52532,40,0,0,1.0
52533,0,40,1,1.0
52534,40,0,0,1.0
52535,40,0,0,1.0
52536,0,40,1,1.0
52537,0,40,1,1.0
52538,40,0,0,1.0
52539,40,0,0,1.0
52540,0,40,1,1.0
52541,39,1,0,0.975
52542,40,0,0,1.0
52543,0,40,1,1.0
52544,40,0,0,1.0
52545,0,40,1,1.0
52546,40,0,0,1.0
52547,0,40,1,1.0
52548,40,0,0,1.0
52549,40,0,0,1.0
52550,0,40,1,1.0
52551,40,0,0,1.0
52552,0,40,1,1.0
52553,7,33,1,0.825
52554,8,32,1,0.8
52555,39,1,0,0.975
52556,0,40,1,1.0
52557,40,0,0,1.0
52558,0,40,1,1.0
52559,40,0,0,1.0
52560,0,40,1,1.0
52561,40,0,0,1.0
52562,0,40,1,1.0
52563,40,0,0,1.0
52564,5,35,1,0.875
52565,0,40,1,1.0
52566,0,40,1,1.0
52567,0,40,1,1.0
52568,0,40,1,1.0
52569,0,40,1,1.0
52570,40,0,0,1.0
52571,0,40,1,1.0
52572,0,40,1,1.0
52573,0,40,1,1.0
52574,40,0,0,1.0
52575,0,40,1,1.0
52576,0,40,1,1.0
52577,40,0,0,1.0
52578,40,0,0,1.0
52579,40,0,0,1.0
52580,39,1,0,0.975
52581,0,40,1,1.0
52582,40,0,0,1.0
52583,40,0,0,1.0
52584,40,0,0,1.0
52585,39,1,0,0.975
52586,0,40,1,1.0
52587,0,40,1,1.0
52588,0,40,1,1.0
52589,40,0,0,1.0
52590,0,40,1,1.0
52591,0,40,1,1.0
52592,0,40,1,1.0
52593,6,34,1,0.85
52594,16,24,1,0.6
52595,0,40,1,1.0
52596,40,0,0,1.0
52597,0,40,1,1.0
52598,40,0,0,1.0
52599,0,40,1,1.0
52600,0,40,1,1.0
52601,0,40,1,1.0
52602,40,0,0,1.0
52603,0,40,1,1.0
52604,3,37,1,0.925
52605,40,0,0,1.0
52606,40,0,0,1.0
52607,20,20,equal,0.5
52608,40,0,0,1.0
52609,0,40,1,1.0
52610,0,40,1,1.0
52611,40,0,0,1.0
52612,40,0,0,1.0
52613,40,0,0,1.0
52614,0,40,1,1.0
52615,0,40,1,1.0
52616,2,38,1,0.95
52617,40,0,0,1.0
52618,2,38,1,0.95
52619,27,13,0,0.675
52620,2,38,1,0.95
52621,25,15,0,0.625
52622,35,5,0,0.875
52623,39,1,0,0.975
52624,39,1,0,0.975
52625,40,0,0,1.0
52626,35,5,0,0.875
52627,38,2,0,0.95
52628,37,3,0,0.925
52629,34,6,0,0.85
52630,1,39,1,0.975
52631,39,1,0,0.975
52632,40,0,0,1.0
52633,34,6,0,0.85
52634,40,0,0,1.0
52635,0,40,1,1.0
52636,1,39,1,0.975
52637,0,40,1,1.0
52638,40,0,0,1.0
52639,40,0,0,1.0
52640,40,0,0,1.0
52641,16,24,1,0.6
52642,17,23,1,0.575
52643,0,40,1,1.0
52644,0,40,1,1.0
52645,39,1,0,0.975
52646,0,40,1,1.0
52647,0,40,1,1.0
52648,1,39,1,0.975
52649,0,40,1,1.0
52650,0,40,1,1.0
52651,3,37,1,0.925
52652,39,1,0,0.975
52653,0,40,1,1.0
52654,40,0,0,1.0
52655,1,39,1,0.975
52656,40,0,0,1.0
52657,25,15,0,0.625
52658,40,0,0,1.0
52659,0,40,1,1.0
52660,40,0,0,1.0
52661,40,0,0,1.0
52662,40,0,0,1.0
52663,38,2,0,0.95
52664,40,0,0,1.0
52665,0,40,1,1.0
52666,0,40,1,1.0
52667,2,38,1,0.95
52668,6,34,1,0.85
52669,1,39,1,0.975
52670,38,2,0,0.95
52671,40,0,0,1.0
52672,0,40,1,1.0
52673,0,40,1,1.0
52674,0,40,1,1.0
52675,40,0,0,1.0
52676,38,2,0,0.95
52677,40,0,0,1.0
52678,0,40,1,1.0
52679,0,40,1,1.0
52680,0,40,1,1.0
52681,40,0,0,1.0
52682,2,38,1,0.95
52683,0,40,1,1.0
52684,0,40,1,1.0
52685,0,40,1,1.0
52686,40,0,0,1.0
52687,0,40,1,1.0
52688,0,40,1,1.0
52689,40,0,0,1.0
52690,0,40,1,1.0
52691,0,40,1,1.0
52692,40,0,0,1.0
52693,40,0,0,1.0
52694,40,0,0,1.0
52695,0,40,1,1.0
52696,0,40,1,1.0
52697,0,40,1,1.0
52698,0,40,1,1.0
52699,4,36,1,0.9
52700,0,40,1,1.0
52701,0,40,1,1.0
52702,0,40,1,1.0
52703,0,40,1,1.0
52704,0,40,1,1.0
52705,2,38,1,0.95
52706,0,40,1,1.0
52707,0,40,1,1.0
52708,27,13,0,0.675
52709,40,0,0,1.0
52710,23,17,0,0.575
52711,40,0,0,1.0
52712,0,40,1,1.0
52713,0,40,1,1.0
52714,0,40,1,1.0
52715,40,0,0,1.0
52716,40,0,0,1.0
52717,1,39,1,0.975
52718,0,40,1,1.0
52719,0,40,1,1.0
52720,40,0,0,1.0
52721,40,0,0,1.0
52722,40,0,0,1.0
52723,0,40,1,1.0
52724,0,40,1,1.0
52725,0,40,1,1.0
52726,2,38,1,0.95
52727,40,0,0,1.0
52728,40,0,0,1.0
52729,1,39,1,0.975
52730,40,0,0,1.0
52731,7,33,1,0.825
52732,40,0,0,1.0
52733,0,40,1,1.0
52734,3,37,1,0.925
52735,0,40,1,1.0
52736,38,2,0,0.95
52737,2,38,1,0.95
52738,0,40,1,1.0
52739,40,0,0,1.0
52740,40,0,0,1.0
52741,0,40,1,1.0
52742,40,0,0,1.0
52743,40,0,0,1.0
52744,0,40,1,1.0
52745,40,0,0,1.0
52746,39,1,0,0.975
52747,37,3,0,0.925
52748,0,40,1,1.0
52749,0,40,1,1.0
52750,0,40,1,1.0
52751,40,0,0,1.0
52752,36,4,0,0.9
52753,35,5,0,0.875
52754,0,40,1,1.0
52755,40,0,0,1.0
52756,40,0,0,1.0
52757,0,40,1,1.0
52758,0,40,1,1.0
52759,40,0,0,1.0
52760,40,0,0,1.0
52761,40,0,0,1.0
52762,0,40,1,1.0
52763,0,40,1,1.0
52764,0,40,1,1.0
52765,40,0,0,1.0
52766,40,0,0,1.0
52767,0,40,1,1.0
52768,0,40,1,1.0
52769,40,0,0,1.0
52770,0,40,1,1.0
52771,0,40,1,1.0
52772,0,40,1,1.0
52773,0,40,1,1.0
52774,0,40,1,1.0
52775,40,0,0,1.0
52776,0,40,1,1.0
52777,40,0,0,1.0
52778,0,40,1,1.0
52779,0,40,1,1.0
52780,0,40,1,1.0
52781,0,40,1,1.0
52782,40,0,0,1.0
52783,33,7,0,0.825
52784,0,40,1,1.0
52785,0,40,1,1.0
52786,0,40,1,1.0
52787,40,0,0,1.0
52788,40,0,0,1.0
52789,0,40,1,1.0
52790,40,0,0,1.0
52791,0,40,1,1.0
52792,40,0,0,1.0
52793,40,0,0,1.0
52794,0,40,1,1.0
52795,0,40,1,1.0
52796,40,0,0,1.0
52797,0,40,1,1.0
52798,40,0,0,1.0
52799,0,40,1,1.0
52800,39,1,0,0.975
52801,40,0,0,1.0
52802,40,0,0,1.0
52803,1,39,1,0.975
52804,40,0,0,1.0
52805,40,0,0,1.0
52806,40,0,0,1.0
52807,0,40,1,1.0
52808,0,40,1,1.0
52809,40,0,0,1.0
52810,40,0,0,1.0
52811,0,40,1,1.0
52812,40,0,0,1.0
52813,0,40,1,1.0
52814,0,40,1,1.0
52815,40,0,0,1.0
52816,40,0,0,1.0
52817,0,40,1,1.0
52818,0,40,1,1.0
52819,40,0,0,1.0
52820,0,40,1,1.0
52821,3,37,1,0.925
52822,10,30,1,0.75
52823,0,40,1,1.0
52824,0,40,1,1.0
52825,0,40,1,1.0
52826,0,40,1,1.0
52827,2,38,1,0.95
52828,0,40,1,1.0
52829,40,0,0,1.0
52830,39,1,0,0.975
52831,40,0,0,1.0
52832,40,0,0,1.0
52833,40,0,0,1.0
52834,37,3,0,0.925
52835,0,40,1,1.0
52836,39,1,0,0.975
52837,0,40,1,1.0
52838,40,0,0,1.0
52839,0,40,1,1.0
52840,31,9,0,0.775
52841,1,39,1,0.975
52842,40,0,0,1.0
52843,40,0,0,1.0
52844,0,40,1,1.0
52845,40,0,0,1.0
52846,40,0,0,1.0
52847,0,40,1,1.0
52848,0,40,1,1.0
52849,40,0,0,1.0
52850,34,6,0,0.85
52851,21,19,0,0.525
52852,40,0,0,1.0
52853,0,40,1,1.0
52854,40,0,0,1.0
52855,40,0,0,1.0
52856,40,0,0,1.0
52857,17,23,1,0.575
52858,40,0,0,1.0
52859,0,40,1,1.0
52860,11,29,1,0.725
52861,0,40,1,1.0
52862,0,40,1,1.0
52863,1,39,1,0.975
52864,40,0,0,1.0
52865,0,40,1,1.0
52866,39,1,0,0.975
52867,0,40,1,1.0
52868,0,40,1,1.0
52869,0,40,1,1.0
52870,40,0,0,1.0
52871,3,37,1,0.925
52872,40,0,0,1.0
52873,0,40,1,1.0
52874,40,0,0,1.0
52875,40,0,0,1.0
52876,38,2,0,0.95
52877,19,21,1,0.525
52878,4,36,1,0.9
52879,40,0,0,1.0
52880,4,36,1,0.9
52881,40,0,0,1.0
52882,2,38,1,0.95
52883,31,9,0,0.775
52884,40,0,0,1.0
52885,40,0,0,1.0
52886,40,0,0,1.0
52887,40,0,0,1.0
52888,0,40,1,1.0
52889,29,11,0,0.725
52890,1,39,1,0.975
52891,40,0,0,1.0
52892,0,40,1,1.0
52893,0,40,1,1.0
52894,0,40,1,1.0
52895,40,0,0,1.0
52896,33,7,0,0.825
52897,0,40,1,1.0
52898,40,0,0,1.0
52899,40,0,0,1.0
52900,36,4,0,0.9
52901,0,40,1,1.0
52902,1,39,1,0.975
52903,40,0,0,1.0
52904,32,8,0,0.8
52905,40,0,0,1.0
52906,0,40,1,1.0
52907,5,35,1,0.875
52908,39,1,0,0.975
52909,36,4,0,0.9
52910,39,1,0,0.975
52911,1,39,1,0.975
52912,0,40,1,1.0
52913,40,0,0,1.0
52914,40,0,0,1.0
52915,40,0,0,1.0
52916,40,0,0,1.0
52917,40,0,0,1.0
52918,40,0,0,1.0
52919,0,40,1,1.0
52920,24,16,0,0.6
52921,0,40,1,1.0
52922,0,40,1,1.0
52923,1,39,1,0.975
52924,0,40,1,1.0
52925,0,40,1,1.0
52926,0,40,1,1.0
52927,2,38,1,0.95
52928,37,3,0,0.925
52929,40,0,0,1.0
52930,0,40,1,1.0
52931,32,8,0,0.8
52932,34,6,0,0.85
52933,0,40,1,1.0
52934,0,40,1,1.0
52935,40,0,0,1.0
52936,40,0,0,1.0
52937,40,0,0,1.0
52938,0,40,1,1.0
52939,40,0,0,1.0
52940,2,38,1,0.95
52941,40,0,0,1.0
52942,2,38,1,0.95
52943,1,39,1,0.975
52944,4,36,1,0.9
52945,35,5,0,0.875
52946,40,0,0,1.0
52947,6,34,1,0.85
52948,40,0,0,1.0
52949,40,0,0,1.0
52950,1,39,1,0.975
52951,40,0,0,1.0
52952,40,0,0,1.0
52953,40,0,0,1.0
52954,0,40,1,1.0
52955,0,40,1,1.0
52956,21,19,0,0.525
52957,40,0,0,1.0
52958,40,0,0,1.0
52959,0,40,1,1.0
52960,39,1,0,0.975
52961,40,0,0,1.0
52962,38,2,0,0.95
52963,36,4,0,0.9
52964,0,40,1,1.0
52965,40,0,0,1.0
52966,40,0,0,1.0
52967,40,0,0,1.0
52968,0,40,1,1.0
52969,0,40,1,1.0
52970,0,40,1,1.0
52971,40,0,0,1.0
52972,2,38,1,0.95
52973,33,7,0,0.825
52974,3,37,1,0.925
52975,7,33,1,0.825
52976,40,0,0,1.0
52977,0,40,1,1.0
52978,40,0,0,1.0
52979,40,0,0,1.0
52980,31,9,0,0.775
52981,34,6,0,0.85
52982,40,0,0,1.0
52983,40,0,0,1.0
52984,40,0,0,1.0
52985,0,40,1,1.0
52986,40,0,0,1.0
52987,40,0,0,1.0
52988,0,40,1,1.0
52989,0,40,1,1.0
52990,0,40,1,1.0
52991,40,0,0,1.0
52992,40,0,0,1.0
52993,0,40,1,1.0
52994,40,0,0,1.0
52995,0,40,1,1.0
52996,40,0,0,1.0
52997,40,0,0,1.0
52998,0,40,1,1.0
52999,36,4,0,0.9
53000,5,35,1,0.875
53001,40,0,0,1.0
53002,12,28,1,0.7
53003,1,39,1,0.975
53004,23,17,0,0.575
53005,0,40,1,1.0
53006,10,30,1,0.75
53007,0,40,1,1.0
53008,40,0,0,1.0
53009,40,0,0,1.0
53010,40,0,0,1.0
53011,0,40,1,1.0
53012,0,40,1,1.0
53013,40,0,0,1.0
53014,0,40,1,1.0
53015,40,0,0,1.0
53016,40,0,0,1.0
53017,40,0,0,1.0
53018,5,35,1,0.875
53019,7,33,1,0.825
53020,40,0,0,1.0
53021,38,2,0,0.95
53022,1,39,1,0.975
53023,40,0,0,1.0
53024,40,0,0,1.0
53025,0,40,1,1.0
53026,1,39,1,0.975
53027,40,0,0,1.0
53028,35,5,0,0.875
53029,39,1,0,0.975
53030,39,1,0,0.975
53031,40,0,0,1.0
53032,40,0,0,1.0
53033,0,40,1,1.0
53034,35,5,0,0.875
53035,0,40,1,1.0
53036,40,0,0,1.0
53037,0,40,1,1.0
53038,0,40,1,1.0
53039,0,40,1,1.0
53040,40,0,0,1.0
53041,40,0,0,1.0
53042,36,4,0,0.9
53043,0,40,1,1.0
53044,1,39,1,0.975
53045,0,40,1,1.0
53046,0,40,1,1.0
53047,5,35,1,0.875
53048,11,29,1,0.725
53049,40,0,0,1.0
53050,40,0,0,1.0
53051,40,0,0,1.0
53052,0,40,1,1.0
53053,0,40,1,1.0
53054,40,0,0,1.0
53055,0,40,1,1.0
53056,0,40,1,1.0
53057,0,40,1,1.0
53058,40,0,0,1.0
53059,40,0,0,1.0
53060,3,37,1,0.925
53061,40,0,0,1.0
53062,40,0,0,1.0
53063,0,40,1,1.0
53064,40,0,0,1.0
53065,0,40,1,1.0
53066,0,40,1,1.0
53067,0,40,1,1.0
53068,39,1,0,0.975
53069,40,0,0,1.0
53070,1,39,1,0.975
53071,31,9,0,0.775
53072,0,40,1,1.0
53073,40,0,0,1.0
53074,34,6,0,0.85
53075,1,39,1,0.975
53076,33,7,0,0.825
53077,40,0,0,1.0
53078,40,0,0,1.0
53079,39,1,0,0.975
53080,0,40,1,1.0
53081,0,40,1,1.0
53082,1,39,1,0.975
53083,40,0,0,1.0
53084,4,36,1,0.9
53085,0,40,1,1.0
53086,0,40,1,1.0
53087,22,18,0,0.55
53088,0,40,1,1.0
53089,40,0,0,1.0
53090,27,13,0,0.675
53091,2,38,1,0.95
53092,40,0,0,1.0
53093,0,40,1,1.0
53094,40,0,0,1.0
53095,40,0,0,1.0
53096,40,0,0,1.0
53097,40,0,0,1.0
53098,0,40,1,1.0
53099,40,0,0,1.0
53100,0,40,1,1.0
53101,25,15,0,0.625
53102,0,40,1,1.0
53103,40,0,0,1.0
53104,0,40,1,1.0
53105,40,0,0,1.0
53106,40,0,0,1.0
53107,0,40,1,1.0
53108,0,40,1,1.0
53109,0,40,1,1.0
53110,0,40,1,1.0
53111,40,0,0,1.0
53112,0,40,1,1.0
53113,0,40,1,1.0
53114,9,31,1,0.775
53115,40,0,0,1.0
53116,40,0,0,1.0
53117,40,0,0,1.0
53118,0,40,1,1.0
53119,0,40,1,1.0
53120,40,0,0,1.0
53121,40,0,0,1.0
53122,38,2,0,0.95
53123,0,40,1,1.0
53124,0,40,1,1.0
53125,4,36,1,0.9
53126,40,0,0,1.0
53127,0,40,1,1.0
53128,40,0,0,1.0
53129,0,40,1,1.0
53130,0,40,1,1.0
53131,34,6,0,0.85
53132,40,0,0,1.0
53133,4,36,1,0.9
53134,1,39,1,0.975
53135,0,40,1,1.0
53136,3,37,1,0.925
53137,0,40,1,1.0
53138,40,0,0,1.0
53139,0,40,1,1.0
53140,0,40,1,1.0
53141,0,40,1,1.0
53142,40,0,0,1.0
53143,0,40,1,1.0
53144,40,0,0,1.0
53145,36,4,0,0.9
53146,0,40,1,1.0
53147,0,40,1,1.0
53148,0,40,1,1.0
53149,40,0,0,1.0
53150,40,0,0,1.0
53151,40,0,0,1.0
53152,0,40,1,1.0
53153,0,40,1,1.0
53154,0,40,1,1.0
53155,40,0,0,1.0
53156,0,40,1,1.0
53157,0,40,1,1.0
53158,40,0,0,1.0
53159,0,40,1,1.0
53160,0,40,1,1.0
53161,0,40,1,1.0
53162,40,0,0,1.0
53163,0,40,1,1.0
53164,40,0,0,1.0
53165,40,0,0,1.0
53166,40,0,0,1.0
53167,0,40,1,1.0
53168,0,40,1,1.0
53169,40,0,0,1.0
53170,0,40,1,1.0
53171,40,0,0,1.0
53172,0,40,1,1.0
53173,40,0,0,1.0
53174,40,0,0,1.0
53175,0,40,1,1.0
53176,0,40,1,1.0
53177,40,0,0,1.0
53178,0,40,1,1.0
53179,0,40,1,1.0
53180,0,40,1,1.0
53181,0,40,1,1.0
53182,0,40,1,1.0
53183,0,40,1,1.0
53184,19,21,1,0.525
53185,6,34,1,0.85
53186,0,40,1,1.0
53187,0,40,1,1.0
53188,0,40,1,1.0
53189,40,0,0,1.0
53190,5,35,1,0.875
53191,31,9,0,0.775
53192,40,0,0,1.0
53193,40,0,0,1.0
