bit_position,zeros_count,ones_count,majority,stability
62045,0,40,1,1.0
62046,40,0,0,1.0
62047,0,40,1,1.0
62048,0,40,1,1.0
62049,40,0,0,1.0
62050,40,0,0,1.0
62051,4,36,1,0.9
62052,0,40,1,1.0
62053,6,34,1,0.85
62054,0,40,1,1.0
62055,40,0,0,1.0
62056,0,40,1,1.0
62057,40,0,0,1.0
62058,40,0,0,1.0
62059,38,2,0,0.95
62060,0,40,1,1.0
62061,40,0,0,1.0
62062,0,40,1,1.0
62063,40,0,0,1.0
62064,31,9,0,0.775
62065,2,38,1,0.95
62066,0,40,1,1.0
62067,0,40,1,1.0
62068,40,0,0,1.0
62069,32,8,0,0.8
62070,0,40,1,1.0
62071,40,0,0,1.0
62072,0,40,1,1.0
62073,0,40,1,1.0
62074,40,0,0,1.0
62075,40,0,0,1.0
62076,40,0,0,1.0
62077,40,0,0,1.0
62078,40,0,0,1.0
62079,0,40,1,1.0
62080,40,0,0,1.0
62081,40,0,0,1.0
62082,0,40,1,1.0
62083,3,37,1,0.925
62084,0,40,1,1.0
62085,0,40,1,1.0
62086,2,38,1,0.95
62087,3,37,1,0.925
62088,0,40,1,1.0
62089,40,0,0,1.0
62090,40,0,0,1.0
62091,39,1,0,0.975
62092,0,40,1,1.0
62093,0,40,1,1.0
62094,40,0,0,1.0
62095,0,40,1,1.0
62096,0,40,1,1.0
62097,30,10,0,0.75
62098,24,16,0,0.6
62099,0,40,1,1.0
62100,37,3,0,0.925
62101,0,40,1,1.0
62102,30,10,0,0.75
62103,40,0,0,1.0
62104,0,40,1,1.0
62105,1,39,1,0.975
62106,40,0,0,1.0
62107,0,40,1,1.0
62108,8,32,1,0.8
62109,2,38,1,0.95
62110,40,0,0,1.0
62111,0,40,1,1.0
62112,0,40,1,1.0
62113,39,1,0,0.975
62114,38,2,0,0.95
62115,0,40,1,1.0
62116,0,40,1,1.0
62117,0,40,1,1.0
62118,0,40,1,1.0
62119,0,40,1,1.0
62120,0,40,1,1.0
62121,2,38,1,0.95
62122,38,2,0,0.95
62123,40,0,0,1.0
62124,0,40,1,1.0
62125,0,40,1,1.0
62126,40,0,0,1.0
62127,40,0,0,1.0
62128,40,0,0,1.0
62129,40,0,0,1.0
62130,40,0,0,1.0
62131,40,0,0,1.0
62132,40,0,0,1.0
62133,6,34,1,0.85
62134,40,0,0,1.0
62135,0,40,1,1.0
62136,40,0,0,1.0
62137,40,0,0,1.0
62138,40,0,0,1.0
62139,40,0,0,1.0
62140,40,0,0,1.0
62141,7,33,1,0.825
62142,40,0,0,1.0
62143,40,0,0,1.0
62144,0,40,1,1.0
62145,0,40,1,1.0
62146,0,40,1,1.0
62147,40,0,0,1.0
62148,2,38,1,0.95
62149,6,34,1,0.85
62150,40,0,0,1.0
62151,0,40,1,1.0
62152,6,34,1,0.85
62153,1,39,1,0.975
62154,40,0,0,1.0
62155,0,40,1,1.0
62156,0,40,1,1.0
62157,40,0,0,1.0
62158,0,40,1,1.0
62159,40,0,0,1.0
62160,40,0,0,1.0
62161,40,0,0,1.0
62162,0,40,1,1.0
62163,0,40,1,1.0
62164,3,37,1,0.925
62165,30,10,0,0.75
62166,27,13,0,0.675
62167,4,36,1,0.9
62168,40,0,0,1.0
62169,0,40,1,1.0
62170,31,9,0,0.775
62171,39,1,0,0.975
62172,0,40,1,1.0
62173,0,40,1,1.0
62174,40,0,0,1.0
62175,0,40,1,1.0
62176,40,0,0,1.0
62177,40,0,0,1.0
62178,40,0,0,1.0
62179,0,40,1,1.0
62180,37,3,0,0.925
62181,0,40,1,1.0
62182,9,31,1,0.775
62183,3,37,1,0.925
62184,7,33,1,0.825
62185,40,0,0,1.0
62186,35,5,0,0.875
62187,35,5,0,0.875
62188,40,0,0,1.0
62189,6,34,1,0.85
62190,0,40,1,1.0
62191,40,0,0,1.0
62192,40,0,0,1.0
62193,0,40,1,1.0
62194,12,28,1,0.7
62195,12,28,1,0.7
62196,40,0,0,1.0
62197,6,34,1,0.85
62198,0,40,1,1.0
62199,0,40,1,1.0
62200,40,0,0,1.0
62201,40,0,0,1.0
62202,0,40,1,1.0
62203,37,3,0,0.925
62204,40,0,0,1.0
62205,40,0,0,1.0
62206,0,40,1,1.0
62207,31,9,0,0.775
62208,0,40,1,1.0
62209,40,0,0,1.0
62210,0,40,1,1.0
62211,39,1,0,0.975
62212,0,40,1,1.0
62213,0,40,1,1.0
62214,40,0,0,1.0
62215,0,40,1,1.0
62216,4,36,1,0.9
62217,0,40,1,1.0
62218,0,40,1,1.0
62219,40,0,0,1.0
62220,30,10,0,0.75
62221,0,40,1,1.0
62222,35,5,0,0.875
62223,0,40,1,1.0
62224,39,1,0,0.975
62225,0,40,1,1.0
62226,40,0,0,1.0
62227,0,40,1,1.0
62228,0,40,1,1.0
62229,40,0,0,1.0
62230,31,9,0,0.775
62231,0,40,1,1.0
62232,40,0,0,1.0
62233,0,40,1,1.0
62234,40,0,0,1.0
62235,0,40,1,1.0
62236,40,0,0,1.0
62237,40,0,0,1.0
62238,40,0,0,1.0
62239,0,40,1,1.0
62240,39,1,0,0.975
62241,1,39,1,0.975
62242,40,0,0,1.0
62243,1,39,1,0.975
62244,40,0,0,1.0
62245,40,0,0,1.0
62246,40,0,0,1.0
62247,1,39,1,0.975
62248,40,0,0,1.0
62249,39,1,0,0.975
62250,38,2,0,0.95
62251,40,0,0,1.0
62252,38,2,0,0.95
62253,2,38,1,0.95
62254,1,39,1,0.975
62255,38,2,0,0.95
62256,2,38,1,0.95
62257,0,40,1,1.0
62258,7,33,1,0.825
62259,40,0,0,1.0
62260,26,14,0,0.65
62261,16,24,1,0.6
62262,40,0,0,1.0
62263,40,0,0,1.0
62264,24,16,0,0.6
62265,0,40,1,1.0
62266,40,0,0,1.0
62267,40,0,0,1.0
62268,40,0,0,1.0
62269,40,0,0,1.0
62270,40,0,0,1.0
62271,28,12,0,0.7
62272,39,1,0,0.975
62273,40,0,0,1.0
62274,0,40,1,1.0
62275,40,0,0,1.0
62276,31,9,0,0.775
62277,0,40,1,1.0
62278,40,0,0,1.0
62279,40,0,0,1.0
62280,38,2,0,0.95
62281,0,40,1,1.0
62282,40,0,0,1.0
62283,0,40,1,1.0
62284,13,27,1,0.675
62285,40,0,0,1.0
62286,9,31,1,0.775
62287,0,40,1,1.0
62288,0,40,1,1.0
62289,40,0,0,1.0
62290,40,0,0,1.0
62291,30,10,0,0.75
62292,0,40,1,1.0
62293,0,40,1,1.0
62294,0,40,1,1.0
62295,0,40,1,1.0
62296,0,40,1,1.0
62297,0,40,1,1.0
62298,0,40,1,1.0
62299,35,5,0,0.875
62300,1,39,1,0.975
62301,0,40,1,1.0
62302,0,40,1,1.0
62303,0,40,1,1.0
62304,0,40,1,1.0
62305,0,40,1,1.0
62306,40,0,0,1.0
62307,36,4,0,0.9
62308,40,0,0,1.0
62309,0,40,1,1.0
62310,0,40,1,1.0
62311,39,1,0,0.975
62312,4,36,1,0.9
62313,40,0,0,1.0
62314,6,34,1,0.85
62315,40,0,0,1.0
62316,0,40,1,1.0
62317,40,0,0,1.0
62318,36,4,0,0.9
62319,0,40,1,1.0
62320,40,0,0,1.0
62321,40,0,0,1.0
62322,40,0,0,1.0
62323,40,0,0,1.0
62324,40,0,0,1.0
62325,40,0,0,1.0
62326,40,0,0,1.0
62327,40,0,0,1.0
62328,0,40,1,1.0
62329,0,40,1,1.0
62330,1,39,1,0.975
62331,40,0,0,1.0
62332,40,0,0,1.0
62333,40,0,0,1.0
62334,1,39,1,0.975
62335,0,40,1,1.0
62336,39,1,0,0.975
62337,40,0,0,1.0
62338,40,0,0,1.0
62339,3,37,1,0.925
62340,37,3,0,0.925
62341,40,0,0,1.0
62342,40,0,0,1.0
62343,0,40,1,1.0
62344,0,40,1,1.0
62345,39,1,0,0.975
62346,8,32,1,0.8
62347,40,0,0,1.0
62348,0,40,1,1.0
62349,0,40,1,1.0
62350,40,0,0,1.0
62351,0,40,1,1.0
62352,40,0,0,1.0
62353,37,3,0,0.925
62354,0,40,1,1.0
62355,40,0,0,1.0
62356,0,40,1,1.0
62357,22,18,0,0.55
62358,0,40,1,1.0
62359,0,40,1,1.0
62360,40,0,0,1.0
62361,0,40,1,1.0
62362,40,0,0,1.0
62363,40,0,0,1.0
62364,18,22,1,0.55
62365,40,0,0,1.0
62366,0,40,1,1.0
62367,0,40,1,1.0
62368,40,0,0,1.0
62369,0,40,1,1.0
62370,40,0,0,1.0
62371,0,40,1,1.0
62372,3,37,1,0.925
62373,40,0,0,1.0
62374,10,30,1,0.75
62375,40,0,0,1.0
62376,16,24,1,0.6
62377,27,13,0,0.675
62378,40,0,0,1.0
62379,12,28,1,0.7
62380,40,0,0,1.0
62381,40,0,0,1.0
62382,40,0,0,1.0
62383,40,0,0,1.0
62384,39,1,0,0.975
62385,40,0,0,1.0
62386,39,1,0,0.975
62387,40,0,0,1.0
62388,38,2,0,0.95
62389,40,0,0,1.0
62390,40,0,0,1.0
62391,40,0,0,1.0
62392,0,40,1,1.0
62393,0,40,1,1.0
62394,40,0,0,1.0
62395,0,40,1,1.0
62396,0,40,1,1.0
62397,40,0,0,1.0
62398,40,0,0,1.0
62399,0,40,1,1.0
62400,0,40,1,1.0
62401,40,0,0,1.0
62402,0,40,1,1.0
62403,40,0,0,1.0
62404,40,0,0,1.0
62405,40,0,0,1.0
62406,0,40,1,1.0
62407,0,40,1,1.0
62408,40,0,0,1.0
62409,40,0,0,1.0
62410,0,40,1,1.0
62411,40,0,0,1.0
62412,40,0,0,1.0
62413,40,0,0,1.0
62414,0,40,1,1.0
62415,0,40,1,1.0
62416,40,0,0,1.0
62417,40,0,0,1.0
62418,2,38,1,0.95
62419,40,0,0,1.0
62420,0,40,1,1.0
62421,40,0,0,1.0
62422,0,40,1,1.0
62423,0,40,1,1.0
62424,0,40,1,1.0
62425,0,40,1,1.0
62426,40,0,0,1.0
62427,2,38,1,0.95
62428,38,2,0,0.95
62429,40,0,0,1.0
62430,40,0,0,1.0
62431,7,33,1,0.825
62432,4,36,1,0.9
62433,40,0,0,1.0
62434,0,40,1,1.0
62435,2,38,1,0.95
62436,39,1,0,0.975
62437,40,0,0,1.0
62438,0,40,1,1.0
62439,1,39,1,0.975
62440,40,0,0,1.0
62441,40,0,0,1.0
62442,1,39,1,0.975
62443,40,0,0,1.0
62444,0,40,1,1.0
62445,35,5,0,0.875
62446,40,0,0,1.0
62447,40,0,0,1.0
62448,0,40,1,1.0
62449,31,9,0,0.775
62450,0,40,1,1.0
62451,40,0,0,1.0
62452,4,36,1,0.9
62453,40,0,0,1.0
62454,0,40,1,1.0
62455,40,0,0,1.0
62456,40,0,0,1.0
62457,40,0,0,1.0
62458,0,40,1,1.0
62459,38,2,0,0.95
62460,0,40,1,1.0
62461,0,40,1,1.0
62462,2,38,1,0.95
62463,0,40,1,1.0
62464,40,0,0,1.0
62465,40,0,0,1.0
62466,0,40,1,1.0
62467,40,0,0,1.0
62468,0,40,1,1.0
62469,40,0,0,1.0
62470,40,0,0,1.0
62471,0,40,1,1.0
62472,0,40,1,1.0
62473,40,0,0,1.0
62474,40,0,0,1.0
62475,0,40,1,1.0
62476,0,40,1,1.0
62477,40,0,0,1.0
62478,34,6,0,0.85
62479,2,38,1,0.95
62480,0,40,1,1.0
62481,0,40,1,1.0
62482,40,0,0,1.0
62483,0,40,1,1.0
62484,35,5,0,0.875
62485,1,39,1,0.975
62486,32,8,0,0.8
62487,40,0,0,1.0
62488,0,40,1,1.0
62489,40,0,0,1.0
62490,40,0,0,1.0
62491,0,40,1,1.0
62492,1,39,1,0.975
62493,1,39,1,0.975
62494,40,0,0,1.0
62495,4,36,1,0.9
62496,0,40,1,1.0
62497,40,0,0,1.0
62498,40,0,0,1.0
62499,31,9,0,0.775
62500,40,0,0,1.0
62501,40,0,0,1.0
62502,40,0,0,1.0
62503,40,0,0,1.0
62504,40,0,0,1.0
62505,40,0,0,1.0
62506,40,0,0,1.0
62507,2,38,1,0.95
62508,40,0,0,1.0
62509,37,3,0,0.925
62510,21,19,0,0.525
62511,0,40,1,1.0
62512,5,35,1,0.875
62513,40,0,0,1.0
62514,0,40,1,1.0
62515,40,0,0,1.0
62516,40,0,0,1.0
62517,40,0,0,1.0
62518,40,0,0,1.0
62519,0,40,1,1.0
62520,31,9,0,0.775
62521,40,0,0,1.0
62522,0,40,1,1.0
62523,0,40,1,1.0
62524,0,40,1,1.0
62525,39,1,0,0.975
62526,39,1,0,0.975
62527,40,0,0,1.0
62528,0,40,1,1.0
62529,1,39,1,0.975
62530,0,40,1,1.0
62531,0,40,1,1.0
62532,40,0,0,1.0
62533,1,39,1,0.975
62534,0,40,1,1.0
62535,40,0,0,1.0
62536,1,39,1,0.975
62537,0,40,1,1.0
62538,1,39,1,0.975
62539,2,38,1,0.95
62540,40,0,0,1.0
62541,37,3,0,0.925
62542,0,40,1,1.0
62543,40,0,0,1.0
62544,40,0,0,1.0
62545,0,40,1,1.0
62546,3,37,1,0.925
62547,0,40,1,1.0
62548,0,40,1,1.0
62549,0,40,1,1.0
62550,0,40,1,1.0
62551,7,33,1,0.825
62552,40,0,0,1.0
62553,0,40,1,1.0
62554,0,40,1,1.0
62555,40,0,0,1.0
62556,40,0,0,1.0
62557,17,23,1,0.575
62558,40,0,0,1.0
62559,40,0,0,1.0
62560,40,0,0,1.0
62561,3,37,1,0.925
62562,0,40,1,1.0
62563,0,40,1,1.0
62564,0,40,1,1.0
62565,40,0,0,1.0
62566,40,0,0,1.0
62567,40,0,0,1.0
62568,0,40,1,1.0
62569,0,40,1,1.0
62570,40,0,0,1.0
62571,40,0,0,1.0
62572,40,0,0,1.0
62573,0,40,1,1.0
62574,38,2,0,0.95
62575,40,0,0,1.0
62576,40,0,0,1.0
62577,0,40,1,1.0
62578,0,40,1,1.0
62579,40,0,0,1.0
62580,29,11,0,0.725
62581,0,40,1,1.0
62582,0,40,1,1.0
62583,0,40,1,1.0
62584,0,40,1,1.0
62585,16,24,1,0.6
62586,0,40,1,1.0
62587,3,37,1,0.925
62588,0,40,1,1.0
62589,0,40,1,1.0
62590,40,0,0,1.0
62591,23,17,0,0.575
62592,40,0,0,1.0
62593,0,40,1,1.0
62594,0,40,1,1.0
62595,0,40,1,1.0
62596,37,3,0,0.925
62597,38,2,0,0.95
62598,3,37,1,0.925
62599,0,40,1,1.0
62600,40,0,0,1.0
62601,2,38,1,0.95
62602,40,0,0,1.0
62603,0,40,1,1.0
62604,39,1,0,0.975
62605,40,0,0,1.0
62606,12,28,1,0.7
62607,2,38,1,0.95
62608,2,38,1,0.95
62609,19,21,1,0.525
62610,0,40,1,1.0
62611,0,40,1,1.0
62612,0,40,1,1.0
62613,40,0,0,1.0
62614,2,38,1,0.95
62615,18,22,1,0.55
62616,0,40,1,1.0
62617,35,5,0,0.875
62618,0,40,1,1.0
62619,40,0,0,1.0
62620,40,0,0,1.0
62621,0,40,1,1.0
62622,0,40,1,1.0
62623,40,0,0,1.0
62624,0,40,1,1.0
62625,37,3,0,0.925
62626,38,2,0,0.95
62627,0,40,1,1.0
62628,40,0,0,1.0
62629,0,40,1,1.0
62630,39,1,0,0.975
62631,13,27,1,0.675
62632,40,0,0,1.0
62633,0,40,1,1.0
62634,40,0,0,1.0
62635,1,39,1,0.975
62636,30,10,0,0.75
62637,8,32,1,0.8
62638,40,0,0,1.0
62639,25,15,0,0.625
62640,1,39,1,0.975
62641,40,0,0,1.0
62642,0,40,1,1.0
62643,40,0,0,1.0
62644,40,0,0,1.0
62645,5,35,1,0.875
62646,0,40,1,1.0
62647,6,34,1,0.85
62648,40,0,0,1.0
62649,5,35,1,0.875
62650,0,40,1,1.0
62651,40,0,0,1.0
62652,1,39,1,0.975
62653,21,19,0,0.525
62654,40,0,0,1.0
62655,40,0,0,1.0
62656,40,0,0,1.0
62657,5,35,1,0.875
62658,0,40,1,1.0
62659,0,40,1,1.0
62660,0,40,1,1.0
62661,0,40,1,1.0
62662,3,37,1,0.925
62663,0,40,1,1.0
62664,0,40,1,1.0
62665,0,40,1,1.0
62666,40,0,0,1.0
62667,40,0,0,1.0
62668,40,0,0,1.0
62669,0,40,1,1.0
62670,2,38,1,0.95
62671,0,40,1,1.0
62672,0,40,1,1.0
62673,1,39,1,0.975
62674,40,0,0,1.0
62675,40,0,0,1.0
62676,0,40,1,1.0
62677,40,0,0,1.0
62678,0,40,1,1.0
62679,2,38,1,0.95
62680,0,40,1,1.0
62681,40,0,0,1.0
62682,40,0,0,1.0
62683,40,0,0,1.0
62684,0,40,1,1.0
62685,0,40,1,1.0
62686,40,0,0,1.0
62687,38,2,0,0.95
62688,0,40,1,1.0
62689,2,38,1,0.95
62690,40,0,0,1.0
62691,40,0,0,1.0
62692,34,6,0,0.85
62693,40,0,0,1.0
62694,40,0,0,1.0
62695,39,1,0,0.975
62696,0,40,1,1.0
62697,40,0,0,1.0
62698,38,2,0,0.95
62699,1,39,1,0.975
62700,1,39,1,0.975
62701,0,40,1,1.0
62702,0,40,1,1.0
62703,0,40,1,1.0
62704,4,36,1,0.9
62705,40,0,0,1.0
62706,40,0,0,1.0
62707,40,0,0,1.0
62708,40,0,0,1.0
62709,11,29,1,0.725
62710,40,0,0,1.0
62711,40,0,0,1.0
62712,40,0,0,1.0
62713,0,40,1,1.0
62714,39,1,0,0.975
62715,34,6,0,0.85
62716,40,0,0,1.0
62717,40,0,0,1.0
62718,0,40,1,1.0
62719,40,0,0,1.0
62720,0,40,1,1.0
62721,0,40,1,1.0
62722,0,40,1,1.0
62723,0,40,1,1.0
62724,1,39,1,0.975
62725,0,40,1,1.0
62726,40,0,0,1.0
62727,3,37,1,0.925
62728,0,40,1,1.0
62729,40,0,0,1.0
62730,0,40,1,1.0
62731,0,40,1,1.0
62732,33,7,0,0.825
62733,40,0,0,1.0
62734,40,0,0,1.0
62735,40,0,0,1.0
62736,0,40,1,1.0
62737,40,0,0,1.0
62738,40,0,0,1.0
62739,39,1,0,0.975
62740,0,40,1,1.0
62741,0,40,1,1.0
62742,40,0,0,1.0
62743,40,0,0,1.0
62744,1,39,1,0.975
62745,0,40,1,1.0
62746,25,15,0,0.625
62747,0,40,1,1.0
62748,0,40,1,1.0
62749,4,36,1,0.9
62750,40,0,0,1.0
62751,39,1,0,0.975
62752,14,26,1,0.65
62753,40,0,0,1.0
62754,1,39,1,0.975
62755,40,0,0,1.0
62756,1,39,1,0.975
62757,40,0,0,1.0
62758,40,0,0,1.0
62759,40,0,0,1.0
62760,19,21,1,0.525
62761,0,40,1,1.0
62762,37,3,0,0.925
62763,0,40,1,1.0
62764,36,4,0,0.9
62765,39,1,0,0.975
62766,40,0,0,1.0
62767,40,0,0,1.0
62768,0,40,1,1.0
62769,40,0,0,1.0
62770,0,40,1,1.0
62771,40,0,0,1.0
62772,0,40,1,1.0
62773,40,0,0,1.0
62774,40,0,0,1.0
62775,40,0,0,1.0
62776,32,8,0,0.8
62777,1,39,1,0.975
62778,40,0,0,1.0
62779,0,40,1,1.0
62780,40,0,0,1.0
62781,0,40,1,1.0
62782,40,0,0,1.0
62783,40,0,0,1.0
62784,40,0,0,1.0
62785,0,40,1,1.0
62786,40,0,0,1.0
62787,0,40,1,1.0
62788,40,0,0,1.0
62789,0,40,1,1.0
62790,0,40,1,1.0
62791,0,40,1,1.0
62792,10,30,1,0.75
62793,1,39,1,0.975
62794,38,2,0,0.95
62795,0,40,1,1.0
62796,0,40,1,1.0
62797,0,40,1,1.0
62798,1,39,1,0.975
62799,0,40,1,1.0
62800,40,0,0,1.0
62801,1,39,1,0.975
62802,1,39,1,0.975
62803,6,34,1,0.85
62804,40,0,0,1.0
62805,0,40,1,1.0
62806,40,0,0,1.0
62807,40,0,0,1.0
62808,0,40,1,1.0
62809,40,0,0,1.0
62810,27,13,0,0.675
62811,22,18,0,0.55
62812,40,0,0,1.0
62813,0,40,1,1.0
62814,40,0,0,1.0
62815,0,40,1,1.0
62816,40,0,0,1.0
62817,1,39,1,0.975
62818,39,1,0,0.975
62819,0,40,1,1.0
62820,40,0,0,1.0
62821,1,39,1,0.975
62822,19,21,1,0.525
62823,40,0,0,1.0
62824,9,31,1,0.775
62825,40,0,0,1.0
62826,30,10,0,0.75
62827,40,0,0,1.0
62828,39,1,0,0.975
62829,39,1,0,0.975
62830,0,40,1,1.0
62831,39,1,0,0.975
62832,0,40,1,1.0
62833,0,40,1,1.0
62834,1,39,1,0.975
62835,1,39,1,0.975
62836,40,0,0,1.0
62837,4,36,1,0.9
62838,0,40,1,1.0
62839,0,40,1,1.0
62840,2,38,1,0.95
62841,17,23,1,0.575
62842,19,21,1,0.525
62843,27,13,0,0.675
62844,0,40,1,1.0
62845,39,1,0,0.975
62846,40,0,0,1.0
62847,40,0,0,1.0
62848,40,0,0,1.0
62849,0,40,1,1.0
62850,40,0,0,1.0
62851,0,40,1,1.0
62852,40,0,0,1.0
62853,26,14,0,0.65
62854,38,2,0,0.95
62855,20,20,equal,0.5
62856,40,0,0,1.0
62857,0,40,1,1.0
62858,40,0,0,1.0
62859,0,40,1,1.0
62860,39,1,0,0.975
62861,0,40,1,1.0
62862,0,40,1,1.0
62863,1,39,1,0.975
62864,3,37,1,0.925
62865,9,31,1,0.775
62866,0,40,1,1.0
62867,40,0,0,1.0
62868,40,0,0,1.0
62869,40,0,0,1.0
62870,0,40,1,1.0
62871,0,40,1,1.0
62872,40,0,0,1.0
62873,4,36,1,0.9
62874,1,39,1,0.975
62875,29,11,0,0.725
62876,0,40,1,1.0
62877,40,0,0,1.0
62878,0,40,1,1.0
62879,40,0,0,1.0
62880,0,40,1,1.0
62881,40,0,0,1.0
62882,39,1,0,0.975
62883,27,13,0,0.675
62884,0,40,1,1.0
62885,0,40,1,1.0
62886,0,40,1,1.0
62887,0,40,1,1.0
62888,40,0,0,1.0
62889,0,40,1,1.0
62890,39,1,0,0.975
62891,40,0,0,1.0
62892,40,0,0,1.0
62893,0,40,1,1.0
62894,40,0,0,1.0
62895,38,2,0,0.95
62896,40,0,0,1.0
62897,40,0,0,1.0
62898,40,0,0,1.0
62899,40,0,0,1.0
62900,39,1,0,0.975
62901,40,0,0,1.0
62902,40,0,0,1.0
62903,0,40,1,1.0
62904,40,0,0,1.0
62905,40,0,0,1.0
62906,40,0,0,1.0
62907,38,2,0,0.95
62908,0,40,1,1.0
62909,40,0,0,1.0
62910,0,40,1,1.0
62911,0,40,1,1.0
62912,40,0,0,1.0
62913,40,0,0,1.0
62914,0,40,1,1.0
62915,0,40,1,1.0
62916,40,0,0,1.0
62917,40,0,0,1.0
62918,0,40,1,1.0
62919,0,40,1,1.0
62920,0,40,1,1.0
62921,0,40,1,1.0
62922,6,34,1,0.85
62923,0,40,1,1.0
62924,0,40,1,1.0
62925,0,40,1,1.0
62926,39,1,0,0.975
62927,40,0,0,1.0
62928,0,40,1,1.0
62929,40,0,0,1.0
62930,40,0,0,1.0
62931,40,0,0,1.0
62932,38,2,0,0.95
62933,0,40,1,1.0
62934,40,0,0,1.0
62935,40,0,0,1.0
62936,40,0,0,1.0
62937,5,35,1,0.875
62938,0,40,1,1.0
62939,40,0,0,1.0
62940,0,40,1,1.0
62941,40,0,0,1.0
62942,0,40,1,1.0
62943,40,0,0,1.0
62944,40,0,0,1.0
62945,5,35,1,0.875
62946,40,0,0,1.0
62947,40,0,0,1.0
62948,0,40,1,1.0
62949,40,0,0,1.0
62950,40,0,0,1.0
62951,28,12,0,0.7
62952,0,40,1,1.0
62953,0,40,1,1.0
62954,0,40,1,1.0
62955,40,0,0,1.0
62956,0,40,1,1.0
62957,0,40,1,1.0
62958,0,40,1,1.0
62959,40,0,0,1.0
62960,40,0,0,1.0
62961,40,0,0,1.0
62962,2,38,1,0.95
62963,40,0,0,1.0
62964,0,40,1,1.0
62965,24,16,0,0.6
62966,0,40,1,1.0
62967,40,0,0,1.0
62968,40,0,0,1.0
62969,40,0,0,1.0
62970,40,0,0,1.0
62971,40,0,0,1.0
62972,40,0,0,1.0
62973,40,0,0,1.0
62974,0,40,1,1.0
62975,40,0,0,1.0
62976,40,0,0,1.0
62977,40,0,0,1.0
62978,0,40,1,1.0
62979,30,10,0,0.75
62980,28,12,0,0.7
62981,0,40,1,1.0
62982,0,40,1,1.0
62983,8,32,1,0.8
62984,40,0,0,1.0
62985,33,7,0,0.825
62986,37,3,0,0.925
62987,40,0,0,1.0
62988,40,0,0,1.0
62989,39,1,0,0.975
62990,8,32,1,0.8
62991,1,39,1,0.975
62992,40,0,0,1.0
62993,38,2,0,0.95
62994,40,0,0,1.0
62995,0,40,1,1.0
62996,1,39,1,0.975
62997,40,0,0,1.0
62998,39,1,0,0.975
62999,40,0,0,1.0
63000,0,40,1,1.0
63001,0,40,1,1.0
63002,40,0,0,1.0
63003,21,19,0,0.525
63004,38,2,0,0.95
63005,40,0,0,1.0
63006,0,40,1,1.0
63007,0,40,1,1.0
63008,40,0,0,1.0
63009,0,40,1,1.0
63010,40,0,0,1.0
63011,40,0,0,1.0
63012,40,0,0,1.0
63013,40,0,0,1.0
63014,40,0,0,1.0
63015,40,0,0,1.0
63016,40,0,0,1.0
63017,40,0,0,1.0
63018,40,0,0,1.0
63019,40,0,0,1.0
63020,40,0,0,1.0
63021,40,0,0,1.0
63022,40,0,0,1.0
63023,1,39,1,0.975
63024,40,0,0,1.0
63025,40,0,0,1.0
63026,18,22,1,0.55
63027,40,0,0,1.0
63028,40,0,0,1.0
63029,0,40,1,1.0
63030,40,0,0,1.0
63031,10,30,1,0.75
63032,40,0,0,1.0
63033,12,28,1,0.7
63034,40,0,0,1.0
63035,1,39,1,0.975
63036,40,0,0,1.0
63037,40,0,0,1.0
63038,16,24,1,0.6
63039,40,0,0,1.0
63040,0,40,1,1.0
63041,39,1,0,0.975
63042,0,40,1,1.0
63043,40,0,0,1.0
63044,40,0,0,1.0
63045,0,40,1,1.0
63046,0,40,1,1.0
63047,0,40,1,1.0
63048,0,40,1,1.0
63049,40,0,0,1.0
63050,0,40,1,1.0
63051,0,40,1,1.0
63052,40,0,0,1.0
63053,40,0,0,1.0
63054,0,40,1,1.0
63055,0,40,1,1.0
63056,40,0,0,1.0
63057,0,40,1,1.0
63058,40,0,0,1.0
63059,0,40,1,1.0
63060,40,0,0,1.0
63061,0,40,1,1.0
63062,40,0,0,1.0
63063,13,27,1,0.675
63064,23,17,0,0.575
63065,40,0,0,1.0
63066,0,40,1,1.0
63067,0,40,1,1.0
63068,0,40,1,1.0
63069,0,40,1,1.0
63070,0,40,1,1.0
63071,0,40,1,1.0
63072,40,0,0,1.0
63073,40,0,0,1.0
63074,39,1,0,0.975
63075,0,40,1,1.0
63076,40,0,0,1.0
63077,8,32,1,0.8
63078,0,40,1,1.0
63079,27,13,0,0.675
63080,0,40,1,1.0
63081,0,40,1,1.0
63082,0,40,1,1.0
63083,16,24,1,0.6
63084,37,3,0,0.925
63085,40,0,0,1.0
63086,40,0,0,1.0
63087,0,40,1,1.0
63088,0,40,1,1.0
63089,40,0,0,1.0
63090,40,0,0,1.0
63091,0,40,1,1.0
63092,37,3,0,0.925
63093,40,0,0,1.0
63094,40,0,0,1.0
63095,0,40,1,1.0
63096,38,2,0,0.95
63097,2,38,1,0.95
63098,9,31,1,0.775
63099,6,34,1,0.85
63100,38,2,0,0.95
63101,13,27,1,0.675
63102,40,0,0,1.0
63103,40,0,0,1.0
63104,40,0,0,1.0
63105,40,0,0,1.0
63106,40,0,0,1.0
63107,39,1,0,0.975
63108,1,39,1,0.975
63109,0,40,1,1.0
63110,40,0,0,1.0
63111,27,13,0,0.675
63112,40,0,0,1.0
63113,1,39,1,0.975
63114,0,40,1,1.0
63115,32,8,0,0.8
63116,36,4,0,0.9
63117,0,40,1,1.0
63118,0,40,1,1.0
63119,0,40,1,1.0
